session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_16,Professional Communication,20:59:04,21:00:22,0:01:18,0:01:18,78,Doctor(s),Talking,0,Hospital,10020_10507_17,10020_10507_15,1,2,10020_10507_15,20:59:04,21:00:22,,,,,,,,,,,,,0:01:18,FALSE,,0,,,,0:01:18,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_17,Professional Communication,21:00:22,21:00:56,0:00:34,0:00:34,34,Doctor(s),Talking,0,Hospital,10020_10507_18,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:34,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_18,Professional Communication,21:00:56,21:01:19,0:00:23,0:00:23,23,Doctor(s),Talking,0,Hospital,10020_10507_20,10020_10507_19,1,2,10020_10507_19,21:01:01,21:01:19,,,,,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:23,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_19,Direct Care,21:01:01,21:01:19,0:00:18,0:00:18,18,Patient,0,0,Hospital,10020_10507_20,10020_10507_18,1,2,10020_10507_18,21:01:01,21:01:19,,,,,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:18,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_20,Off-Screen,21:01:19,21:01:34,0:00:15,0:00:15,15,0,0,0,Off-Screen,10020_10507_21,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_21,Direct Care,21:01:34,21:01:40,0:00:06,0:00:06,6,Patient,0,0,Hospital,10020_10507_22,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_22,Off-Screen,21:01:40,21:02:16,0:00:36,0:00:36,36,0,0,0,Off-Screen,10020_10507_23,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:36,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_23,Indirect Care,21:02:16,21:02:37,0:00:21,0:00:21,21,0,0,0,Hospital,10020_10507_25,10020_10507_24,1,2,10020_10507_24,21:02:19,21:02:37,,,,,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:21,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_24,Professional Communication,21:02:19,21:02:37,0:00:18,0:00:18,18,Doctor(s),Talking,0,Hospital,10020_10507_25,10020_10507_23,1,2,10020_10507_23,21:02:19,21:02:37,,,,,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:18,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_25,Professional Communication,21:02:37,21:02:52,0:00:15,0:00:15,15,Nurse,Talking,0,Hospital,10020_10507_27,10020_10507_26,1,2,10020_10507_26,21:02:45,21:02:52,,,,,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:15,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_26,Direct Care,21:02:45,21:02:52,0:00:07,0:00:07,7,0,0,0,Hospital,10020_10507_27,10020_10507_25,1,2,10020_10507_25,21:02:45,21:02:52,,,,,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:07,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_27,Off-Screen,21:02:52,21:03:02,0:00:10,0:00:10,10,0,0,0,Off-Screen,10020_10507_28,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_28,Direct Care,21:03:02,21:03:17,0:00:15,0:00:15,15,0,0,0,Hospital,10020_10507_29,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_29,Direct Care,21:03:17,21:03:22,0:00:05,0:00:05,5,Patient,Talking,0,Hospital,10020_10507_30,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_30,Off-Screen,21:03:22,21:05:00,0:01:38,0:01:38,98,0,0,0,Off-Screen,10020_10507_31,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:38,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_31,Direct Care,21:05:00,21:06:08,0:01:08,0:01:08,68,Patient,Talking,0,Hospital,10020_10507_32,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:08,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_32,Off-Screen,21:06:08,21:07:14,0:01:06,0:01:06,66,0,0,0,Off-Screen,10020_10507_33,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:06,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_33,Nothing Happening,21:07:14,21:07:50,0:00:36,0:00:36,36,0,0,0,Nothing Happening,10020_10507_34,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:36,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_34,Off-Screen,21:07:50,21:09:02,0:01:12,0:01:12,72,0,0,0,Off-Screen,10020_10507_35,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:12,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_35,Professional Communication,21:09:02,21:10:19,0:01:17,0:01:17,77,Doctor(s),Talking,0,Hospital,10020_10507_37,10020_10507_36,1,2,10020_10507_36,21:09:07,21:09:50,,,,,,,,,,,,,0:00:43,FALSE,,0,,,,0:01:17,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_36,In-transit,21:09:07,21:09:50,0:00:43,0:00:43,43,0,0,0,Hospital,user,10020_10507_35,1,2,10020_10507_35,21:09:07,21:09:50,,,,,,,,,,,,,0:00:43,FALSE,,0,,,,0:00:43,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_37,Off-Screen,21:10:19,21:11:51,0:01:32,0:01:32,92,0,0,0,Off-Screen,10020_10507_38,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:32,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_38,Direct Care,21:11:51,21:12:14,0:00:23,0:00:23,23,Relative (Patient),Talking,0,Hospital,10020_10507_40,10020_10507_39,1,2,10020_10507_39,21:11:55,21:11:58,,,,,,,,,,,,,0:00:03,FALSE,,0,,,,0:00:23,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_39,In-transit,21:11:55,21:11:58,0:00:03,0:00:03,3,0,0,0,Hospital,user,10020_10507_38,1,2,10020_10507_38,21:11:55,21:11:58,,,,,,,,,,,,,0:00:03,FALSE,,0,,,,0:00:03,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_40,Off-Screen,21:12:14,21:12:31,0:00:17,0:00:17,17,0,0,0,Off-Screen,10020_10507_41,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:17,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_41,Direct Care,21:12:31,21:12:48,0:00:17,0:00:17,17,Patient,0,0,Hospital,10020_10507_42,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:17,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_42,Off-Screen,21:12:48,21:17:18,0:04:30,0:04:30,270,0,0,0,Off-Screen,10020_10507_43,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:30,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_43,Direct Care,21:17:18,21:18:23,0:01:05,0:01:05,65,Patient,0,0,Hospital,10020_10507_45,10020_10507_44,1,2,10020_10507_44,21:17:22,21:18:23,,,,,,,,,,,,,0:01:01,FALSE,,0,,,,0:01:05,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_44,Professional Communication,21:17:22,21:18:23,0:01:01,0:01:01,61,Doctor(s),Talking,0,Hospital,10020_10507_45,10020_10507_43,1,2,10020_10507_43,21:17:22,21:18:23,,,,,,,,,,,,,0:01:01,FALSE,,0,,,,0:01:01,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_45,Off-Screen,21:18:23,21:18:47,0:00:24,0:00:24,24,0,0,0,Off-Screen,10020_10507_46,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:24,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_46,In-transit,21:18:47,21:18:56,0:00:09,0:00:09,9,0,0,0,Hospital,user,10020_10507_47,1,2,10020_10507_47,21:18:50,21:18:56,,,,,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:09,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_47,Professional Communication,21:18:50,21:19:18,0:00:28,0:00:28,28,Doctor(s),Talking,0,Hospital,10020_10507_49,"10020_10507_46,10020_10507_48",2,2,10020_10507_46,21:18:50,21:18:56,2,10020_10507_48,21:19:04,21:19:18,,,,,,,,,0:00:20,FALSE,,0,,,,0:00:28,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_48,Direct Care,21:19:04,21:19:18,0:00:14,0:00:14,14,Relative (Patient),Talking,0,Hospital,10020_10507_49,10020_10507_47,1,2,10020_10507_47,21:19:04,21:19:18,,,,,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:14,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_49,Document,21:19:18,21:19:22,0:00:04,0:00:04,4,0,0,0,Hospital,10020_10507_50,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_50,Off-Screen,21:19:22,21:19:26,0:00:04,0:00:04,4,0,0,0,Off-Screen,10020_10507_51,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_51,Professional Communication,21:19:26,21:19:57,0:00:31,0:00:31,31,Doctor(s),Talking,0,Hospital,10020_10507_53,10020_10507_52,1,2,10020_10507_52,21:19:29,21:19:57,,,,,,,,,,,,,0:00:28,FALSE,,0,,,,0:00:31,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_52,Direct Care,21:19:29,21:19:57,0:00:28,0:00:28,28,0,0,0,Hospital,10020_10507_53,10020_10507_51,1,2,10020_10507_51,21:19:29,21:19:57,,,,,,,,,,,,,0:00:28,FALSE,,0,,,,0:00:28,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_53,Off-Screen,21:19:57,21:20:03,0:00:06,0:00:06,6,0,0,0,Off-Screen,10020_10507_54,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_54,Direct Care,21:20:03,21:20:28,0:00:25,0:00:25,25,0,0,0,Hospital,10020_10507_55,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_55,Off-Screen,21:20:28,21:22:07,0:01:39,0:01:39,99,0,0,0,Off-Screen,10020_10507_56,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:39,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_56,Direct Care,21:22:07,21:23:36,0:01:29,0:01:29,89,Patient,Talking,0,Hospital,10020_10507_57,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:29,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_57,Off-Screen,21:23:36,21:27:03,0:03:27,0:03:27,207,0,0,0,Off-Screen,10020_10507_58,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:27,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_58,Professional Communication,21:27:03,21:27:13,0:00:10,0:00:10,10,Doctor(s),Talking,0,Hospital,10020_10507_59,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_59,Off-Screen,21:27:13,21:28:04,0:00:51,0:00:51,51,0,0,0,Off-Screen,10020_10507_60,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:51,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_60,Direct Care,21:28:04,21:28:39,0:00:35,0:00:35,35,0,0,0,Hospital,10020_10507_62,10020_10507_61,1,2,10020_10507_61,21:28:06,21:28:39,,,,,,,,,,,,,0:00:33,FALSE,,0,,,,0:00:35,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_61,Professional Communication,21:28:06,21:28:39,0:00:33,0:00:33,33,Doctor(s),Talking,0,Hospital,10020_10507_62,10020_10507_60,1,2,10020_10507_60,21:28:06,21:28:39,,,,,,,,,,,,,0:00:33,FALSE,,0,,,,0:00:33,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_62,Off-Screen,21:28:39,21:29:45,0:01:06,0:01:06,66,0,0,0,Off-Screen,10020_10507_63,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:06,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_63,Professional Communication,21:29:45,21:30:27,0:00:42,0:00:42,42,Doctor(s),Talking,0,Hospital,10020_10507_66,"10020_10507_64,10020_10507_65",2,2,10020_10507_64,21:29:49,21:29:56,2,10020_10507_65,21:29:59,21:30:11,,,,,,,,,0:00:19,FALSE,,0,,,,0:00:42,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_64,Direct Care,21:29:49,21:29:56,0:00:07,0:00:07,7,0,0,0,Hospital,user,10020_10507_63,1,2,10020_10507_63,21:29:49,21:29:56,,,,,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:07,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_65,In-transit,21:29:59,21:30:11,0:00:12,0:00:12,12,0,0,0,Hospital,user,10020_10507_63,1,2,10020_10507_63,21:29:59,21:30:11,,,,,,,,,,,,,0:00:12,FALSE,,0,,,,0:00:12,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_66,Off-Screen,21:30:27,21:31:36,0:01:09,0:01:09,69,0,0,0,Off-Screen,10020_10507_67,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:09,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_67,In-transit,21:31:36,21:31:46,0:00:10,0:00:10,10,0,0,0,Hospital,10020_10507_68,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_68,Direct Care,21:31:46,21:32:53,0:01:07,0:01:07,67,Relative (Patient),Talking,0,Hospital,10020_10507_69,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:07,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_69,Off-Screen,21:32:53,21:35:29,0:02:36,0:02:36,156,0,0,0,Off-Screen,10020_10507_70,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:36,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_70,Social,21:35:29,21:36:15,0:00:46,0:00:46,46,Doctor(s),Talking,0,Community,10020_10507_71,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:46,,,TRUE
30-Aug-21,10020,10507,S15E5,Simon Brenner,M,20:56:13,21:39:35,10020_10507_71,Off-Screen,21:36:15,21:39:35,0:03:20,0:03:20,200,0,0,0,Off-Screen,session,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:20,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_1,Nothing Happening,20:52:20,20:53:16,0:00:56,0:00:56,56,0,0,0,Nothing Happening,10020_10504_2,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:56,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_2,Social,20:53:16,20:54:19,0:01:03,0:01:03,63,Other,Talking,0,Community,10020_10504_3,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:03,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_3,Off-Screen,20:54:19,20:55:57,0:01:38,0:01:38,98,0,0,0,Off-Screen,10020_10504_4,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:38,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_4,Social,20:55:57,20:56:21,0:00:24,0:00:24,24,Other,Talking,0,Community,10020_10504_5,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:24,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_5,In-transit,20:56:21,20:56:55,0:00:34,0:00:34,34,0,0,0,Community,10020_10504_7,10020_10504_6,1,2,10020_10504_6,20:56:23,20:56:55,,,,,,,,,,,,,0:00:32,FALSE,,0,,,,0:00:34,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_6,Social,20:56:23,20:56:55,0:00:32,0:00:32,32,Doctor(s),Talking,0,Community,10020_10504_7,10020_10504_5,1,2,10020_10504_5,20:56:23,20:56:55,,,,,,,,,,,,,0:00:32,FALSE,,0,,,,0:00:32,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_7,Off-Screen,20:56:55,20:56:58,0:00:03,0:00:03,3,0,0,0,Off-Screen,10020_10504_8,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_8,Direct Care,20:56:58,20:57:17,0:00:19,0:00:19,19,Patient,Talking,0,Hospital,10020_10504_10,10020_10504_9,1,2,10020_10504_9,20:57:02,20:57:17,,,,,,,,,,,,,0:00:15,FALSE,,0,,,,0:00:19,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_9,Professional Communication,20:57:02,20:57:17,0:00:15,0:00:15,15,Doctor(s),Talking,0,Hospital,10020_10504_10,10020_10504_8,1,2,10020_10504_8,20:57:02,20:57:17,,,,,,,,,,,,,0:00:15,FALSE,,0,,,,0:00:15,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_10,Off-Screen,20:57:17,21:00:03,0:02:46,0:02:46,166,0,0,0,Off-Screen,10020_10504_11,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:46,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_11,Nothing Happening,21:00:03,21:00:37,0:00:34,0:00:34,34,0,0,0,Nothing Happening,10020_10504_12,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:34,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_12,Document,21:00:37,21:01:00,0:00:23,0:00:23,23,0,0,0,Hospital,user,10020_10504_13,1,2,10020_10504_13,21:00:42,21:01:00,,,,,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:23,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_13,Professional Communication,21:00:42,21:01:25,0:00:43,0:00:43,43,Doctor(s),Talking,0,Hospital,10020_10504_15,"10020_10504_12,10020_10504_14",2,2,10020_10504_12,21:00:42,21:01:00,2,10020_10504_14,21:01:11,21:01:25,,,,,,,,,0:00:32,FALSE,,0,,,,0:00:43,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_14,Direct Care,21:01:11,21:01:25,0:00:14,0:00:14,14,0,0,0,Hospital,10020_10504_15,10020_10504_13,1,2,10020_10504_13,21:01:11,21:01:25,,,,,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:14,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_15,Off-Screen,21:01:25,21:02:24,0:00:59,0:00:59,59,0,0,0,Off-Screen,10020_10504_16,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:59,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_16,Professional Communication,21:02:24,21:03:29,0:01:05,0:01:05,65,Doctor(s),Talking,0,Hospital,10020_10504_18,10020_10504_17,1,2,10020_10504_17,21:02:51,21:03:29,,,,,,,,,,,,,0:00:38,FALSE,,0,,,,0:01:05,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_17,Direct Care,21:02:51,21:03:29,0:00:38,0:00:38,38,0,0,0,Hospital,10020_10504_18,10020_10504_16,1,2,10020_10504_16,21:02:51,21:03:29,,,,,,,,,,,,,0:00:38,FALSE,,0,,,,0:00:38,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_18,Off-Screen,21:03:29,21:03:33,0:00:04,0:00:04,4,0,0,0,Off-Screen,10020_10504_19,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_19,Direct Care,21:03:33,21:03:39,0:00:06,0:00:06,6,Relative (Patient),Talking,0,Hospital,10020_10504_20,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_20,Off-Screen,21:03:39,21:05:15,0:01:36,0:01:36,96,0,0,0,Off-Screen,10020_10504_21,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:36,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_21,Nothing Happening,21:05:15,21:05:20,0:00:05,0:00:05,5,0,0,0,Hospital,10020_10504_22,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_22,Off-Screen,21:05:20,21:05:24,0:00:04,0:00:04,4,0,0,0,Off-Screen,10020_10504_23,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_23,Professional Communication,21:05:24,21:05:38,0:00:14,0:00:14,14,Doctor(s),Talking,0,Hospital,10020_10504_25,10020_10504_24,1,2,10020_10504_24,21:05:29,21:05:35,,,,,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:14,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_24,In-transit,21:05:29,21:05:35,0:00:06,0:00:06,6,0,0,0,Hospital,user,10020_10504_23,1,2,10020_10504_23,21:05:29,21:05:35,,,,,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:06,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_25,Direct Care,21:05:38,21:05:46,0:00:08,0:00:08,8,Relative (Patient),Talking,0,Hospital,10020_10504_26,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_26,Off-Screen,21:05:46,21:05:53,0:00:07,0:00:07,7,0,0,0,Off-Screen,10020_10504_27,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
1-Sep-21,10020,10504,S15E8,Simon Brenner,M,20:52:20,21:36:06,10020_10504_27,Nothing Happening,21:05:53,21:05:58,0:00:05,0:00:05,5,0,0,0,Hospital,10020_10504_28,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
