session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1953,Off-Screen,11:10:17,11:13:11,0:02:54,0:02:54,174,0,0,Off-Screen,4_124_1954,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:54,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1954,Direct Care,11:13:11,11:13:30,0:00:19,0:00:19,19,Patient,Talking,ICU,4_124_1955,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1955,Professional Communication,11:13:30,11:13:41,0:00:11,0:00:11,11,Doctor(s),Talking,ICU,4_124_1956,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:11,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1956,Direct Care,11:13:41,11:13:48,0:00:07,0:00:07,7,Patient,Talking,ICU,4_124_1957,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1957,In Transit,11:13:48,11:13:50,0:00:02,0:00:02,2,0,0,ICU,4_124_1958,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1958,Off-Screen,11:13:50,11:16:45,0:02:55,0:02:55,175,0,0,Off-Screen,4_124_1959,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:55,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1959,Professional Communication,11:16:45,11:17:22,0:00:37,0:00:37,37,Doctor(s),Talking,Hospital,4_124_1960,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:37,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1960,Off-Screen,11:17:22,11:18:36,0:01:14,0:01:14,74,0,0,Off-Screen,4_124_1961,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:14,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1961,Direct Care,11:18:36,11:19:43,0:01:07,0:01:07,67,Patient,Talking,ICU,4_124_1962,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:07,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1962,Off-Screen,11:19:43,11:23:09,0:03:26,0:03:26,206,0,0,Off-Screen,4_124_1963,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:26,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1963,In Transit,11:23:09,11:23:29,0:00:20,0:00:20,20,0,0,Hospital,4_124_1965,4_124_1964,1,2,4_124_1964,11:23:11,11:23:29,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:20,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1964,Direct Care,11:23:11,11:23:29,0:00:18,0:00:18,18,Patient,Talking,Hospital,4_124_1965,4_124_1963,1,2,4_124_1963,11:23:11,11:23:29,,,,,,,,,0:00:18,FALSE,,0,,,,0:00:18,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1965,Professional Communication,11:23:29,11:23:43,0:00:14,0:00:14,14,Doctor(s),Talking,Hospital,4_124_1966,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:14,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1966,Direct Care,11:23:43,11:23:47,0:00:04,0:00:04,4,Patient,Talking,Hospital,4_124_1967,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1967,Off-Screen,11:23:47,11:26:22,0:02:35,0:02:35,155,0,0,Off-Screen,4_124_1968,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:35,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1968,Direct Care,11:26:22,11:26:50,0:00:28,0:00:28,28,Patient,Talking,ICU,4_124_1970,4_124_1969,1,2,4_124_1969,11:26:38,11:26:50,,,,,,,,,0:00:12,FALSE,,0,,,,0:00:28,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1969,Professional Communication,11:26:38,11:26:50,0:00:12,0:00:12,12,Doctor(s),Talking,ICU,4_124_1970,4_124_1968,1,2,4_124_1968,11:26:38,11:26:50,,,,,,,,,0:00:12,FALSE,,0,,,,0:00:12,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1970,In Transit,11:26:50,11:26:55,0:00:05,0:00:05,5,0,0,ICU,4_124_1971,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1971,Direct Care,11:26:55,11:27:02,0:00:07,0:00:07,7,Patient,Talking,ICU,4_124_1972,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1972,Off-Screen,11:27:02,11:27:09,0:00:07,0:00:07,7,0,0,Off-Screen,4_124_1973,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1973,Direct Care,11:27:09,11:27:22,0:00:13,0:00:13,13,Relative (Patient),Talking,ICU,4_124_1974,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1974,Nothing Happening,11:27:22,11:27:25,0:00:03,0:00:03,3,0,0,Nothing Happening,4_124_1975,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1975,Off-Screen,11:27:25,11:27:37,0:00:12,0:00:12,12,0,0,Off-Screen,4_124_1976,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1976,Direct Care,11:27:37,11:27:41,0:00:04,0:00:04,4,Relative (Patient),Talking,ICU,4_124_1977,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1977,Off-Screen,11:27:41,11:33:33,0:05:52,0:05:52,352,0,0,Off-Screen,4_124_1978,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:52,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1978,Direct Care,11:33:33,11:33:58,0:00:25,0:00:25,25,Relative (Patient),Talking,Hospital,4_124_1979,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1979,In Transit,11:33:58,11:34:00,0:00:02,0:00:02,2,0,0,Hospital,4_124_1980,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1980,Off-Screen,11:34:00,11:34:32,0:00:32,0:00:32,32,0,0,Off-Screen,4_124_1981,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:32,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1981,Professional Communication,11:34:32,11:35:15,0:00:43,0:00:43,43,Doctor(s),Talking,ICU,4_124_1982,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:43,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1982,Direct Care,11:35:15,11:35:18,0:00:03,0:00:03,3,Patient,Talking,ICU,4_124_1983,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1983,Professional Communication,11:35:18,11:35:26,0:00:08,0:00:08,8,Doctor(s),Talking,ICU,4_124_1984,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1984,Off-Screen,11:35:26,11:42:21,0:06:55,0:06:55,415,0,0,Off-Screen,4_124_1985,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:55,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1985,Direct Care,11:42:21,11:43:56,0:01:35,0:01:35,95,Patient,Talking,ICU,4_124_1986,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:35,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1986,Off-Screen,11:43:56,11:48:33,0:04:37,0:04:37,277,0,0,Off-Screen,4_124_1987,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:37,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1987,Social,11:48:33,11:49:04,0:00:31,0:00:31,31,Other,Talking,Community,4_124_1988,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:31,,,TRUE
8/13/20,4,124,re 16.15,Dr Bailey,F,11:10:17,11:53:03,4_124_1988,Off-Screen,11:49:04,11:53:03,0:03:59,0:03:59,239,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:59,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2217,Off-Screen,13:50:42,13:51:05,0:00:23,0:00:23,23,0,0,Off-Screen,4_132_2218,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:23,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2218,Professional Communication,13:51:05,13:51:09,0:00:04,0:00:04,4,Doctor(s),Talking,Hospital,4_132_2219,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2219,Off-Screen,13:51:09,13:51:12,0:00:03,0:00:03,3,0,0,Off-Screen,4_132_2220,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2220,Social,13:51:12,13:51:26,0:00:14,0:00:14,14,Doctor(s),Talking,ICU,4_132_2221,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:14,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2221,Off-Screen,13:51:26,13:58:09,0:06:43,0:06:43,403,0,0,Off-Screen,4_132_2222,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:43,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2222,Professional Communication,13:58:09,13:59:45,0:01:36,0:01:36,96,Doctor(s),Talking,ICU,4_132_2224,4_132_2223,1,2,4_132_2223,13:58:19,13:59:45,,,,,,,,,0:01:26,FALSE,,0,,,,0:01:36,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2223,Direct Care,13:58:19,13:59:45,0:01:26,0:01:26,86,Patient,Talking,ICU,4_132_2224,4_132_2222,1,2,4_132_2222,13:58:19,13:59:45,,,,,,,,,0:01:26,FALSE,,0,,,,0:01:26,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2224,Off-Screen,13:59:45,14:01:07,0:01:22,0:01:22,82,0,0,Off-Screen,4_132_2225,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:22,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2225,Professional Communication,14:01:07,14:02:20,0:01:13,0:01:13,73,Doctor(s),Talking,ICU,4_132_2226,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:13,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2226,Off-Screen,14:02:20,14:09:33,0:07:13,0:07:13,433,0,0,Off-Screen,4_132_2227,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:07:13,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2227,Professional Communication,14:09:33,14:10:54,0:01:21,0:01:21,81,Doctor(s),Talking,ICU,4_132_2229,4_132_2228,1,2,4_132_2228,14:09:41,14:10:54,,,,,,,,,0:01:13,FALSE,,0,,,,0:01:21,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2228,Direct Care,14:09:41,14:10:54,0:01:13,0:01:13,73,Patient,0,ICU,4_132_2229,4_132_2227,1,2,4_132_2227,14:09:41,14:10:54,,,,,,,,,0:01:13,FALSE,,0,,,,0:01:13,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2229,Nothing Happening,14:10:54,14:11:00,0:00:06,0:00:06,6,0,0,Nothing Happening,4_132_2230,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2230,Off-Screen,14:11:00,14:11:08,0:00:08,0:00:08,8,0,0,Off-Screen,4_132_2231,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2231,Professional Communication,14:11:08,14:12:06,0:00:58,0:00:58,58,Doctor(s),Talking,ICU,4_132_2233,4_132_2232,1,2,4_132_2232,14:11:20,14:11:44,,,,,,,,,0:00:24,FALSE,,0,,,,0:00:58,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2232,Direct Care,14:11:20,14:11:44,0:00:24,0:00:24,24,Relative (Patient),Talking,ICU,user,4_132_2231,1,2,4_132_2231,14:11:20,14:11:44,,,,,,,,,0:00:24,FALSE,,0,,,,0:00:24,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2233,In Transit,14:12:06,14:12:13,0:00:07,0:00:07,7,0,0,ICU,4_132_2234,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2234,Off-Screen,14:12:13,14:12:34,0:00:21,0:00:21,21,0,0,Off-Screen,4_132_2235,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:21,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2235,Professional Communication,14:12:34,14:13:26,0:00:52,0:00:52,52,Doctor(s),Talking,ICU,4_132_2236,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:52,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2236,In Transit,14:13:26,14:13:28,0:00:02,0:00:02,2,0,0,ICU,4_132_2237,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2237,Professional Communication,14:13:28,14:13:45,0:00:17,0:00:17,17,Doctor(s),Talking,ICU,4_132_2238,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:17,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2238,Social,14:13:45,14:13:50,0:00:05,0:00:05,5,Doctor(s),Talking,ICU,4_132_2239,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2239,Off-Screen,14:13:50,14:19:56,0:06:06,0:06:06,366,0,0,Off-Screen,4_132_2240,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:06,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2240,Professional Communication,14:19:56,14:20:57,0:01:01,0:01:01,61,Doctor(s),Talking,ICU,user,4_132_2241,1,2,4_132_2241,14:20:10,14:20:57,,,,,,,,,0:00:47,FALSE,,0,,,,0:01:01,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2241,Direct Care,14:20:10,14:21:05,0:00:55,0:00:55,55,Patient,Talking,ICU,4_132_2242,4_132_2240,1,2,4_132_2240,14:20:10,14:20:57,,,,,,,,,0:00:47,FALSE,,0,,,,0:00:55,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2242,Off-Screen,14:21:05,14:22:36,0:01:31,0:01:31,91,0,0,Off-Screen,4_132_2243,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:31,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2243,Direct Care,14:22:36,14:23:24,0:00:48,0:00:48,48,Patient,Talking,ICU,4_132_2244,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:48,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2244,Off-Screen,14:23:24,14:26:37,0:03:13,0:03:13,193,0,0,Off-Screen,4_132_2245,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:13,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2245,Social,14:26:37,14:27:03,0:00:26,0:00:26,26,Doctor(s),Talking,ICU,4_132_2246,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:26,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2246,Nothing Happening,14:27:03,14:27:07,0:00:04,0:00:04,4,0,0,Nothing Happening,4_132_2247,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2247,Off-Screen,14:27:07,14:27:12,0:00:05,0:00:05,5,0,0,Off-Screen,4_132_2248,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2248,In Transit,14:27:12,14:27:14,0:00:02,0:00:02,2,0,0,ICU,4_132_2249,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2249,Off-Screen,14:27:14,14:27:19,0:00:05,0:00:05,5,0,0,Off-Screen,4_132_2250,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2250,Nothing Happening,14:27:19,14:27:26,0:00:07,0:00:07,7,0,0,Nothing Happening,4_132_2251,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2251,Off-Screen,14:27:26,14:27:31,0:00:05,0:00:05,5,0,0,Off-Screen,4_132_2252,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2252,Professional Communication,14:27:31,14:27:53,0:00:22,0:00:22,22,Doctor(s),Talking,ICU,4_132_2253,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:22,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2253,Nothing Happening,14:27:53,14:27:57,0:00:04,0:00:04,4,0,0,Nothing Happening,4_132_2254,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/17/20,4,132,GA16.21,Dr Bailey,F,13:50:42,14:33:41,4_132_2254,Off-Screen,14:27:57,14:33:41,0:05:44,0:05:44,344,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:44,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1918,Off-Screen,23:23:51,23:25:49,0:01:58,0:01:58,118,0,0,Off-Screen,4_119_1919,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:58,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1919,Professional Communication,23:25:49,23:26:42,0:00:53,0:00:53,53,Doctor(s),Talking,Hospital,4_119_1920,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:53,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1920,Off-Screen,23:26:42,23:32:32,0:05:50,0:05:50,350,0,0,Off-Screen,4_119_1921,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:50,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1921,Professional Communication,23:32:32,23:33:30,0:00:58,0:00:58,58,Doctor(s),Talking,Hospital,4_119_1923,4_119_1922,1,2,4_119_1922,23:32:45,23:32:51,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:58,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1922,In Transit,23:32:45,23:32:51,0:00:06,0:00:06,6,0,0,Hospital,user,4_119_1921,1,2,4_119_1921,23:32:45,23:32:51,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:06,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1923,Off-Screen,23:33:30,23:56:08,0:22:38,0:22:38,1358,0,0,Off-Screen,4_119_1924,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:22:38,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1924,Nothing Happening,23:56:08,23:56:11,0:00:03,0:00:03,3,0,0,Nothing Happening,4_119_1925,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1925,Off-Screen,23:56:11,23:56:14,0:00:03,0:00:03,3,0,0,Off-Screen,4_119_1926,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1926,Social,23:56:14,23:56:26,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,4_119_1927,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1927,Professional Communication,23:56:26,23:56:49,0:00:23,0:00:23,23,Doctor(s),Talking,Hospital,4_119_1928,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:23,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1928,Social,23:56:49,23:57:18,0:00:29,0:00:29,29,Doctor(s),Talking,Nothing Happening,4_119_1929,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:29,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1929,Off-Screen,23:57:18,0:02:20,23:54:58,23:54:58,86098,0,0,Off-Screen,4_119_1930,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,23:54:58,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1930,Professional Communication,0:02:20,0:04:15,0:01:55,0:01:55,115,Doctor(s),Talking,Hospital,4_119_1931,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:55,,,TRUE
8/11/20,4,119,ga 16.13,dr webber,M,23:23:51,0:06:18,4_119_1931,Off-Screen,0:04:15,0:06:18,0:02:03,0:02:03,123,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:03,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1932,Off-Screen,22:44:50,22:51:24,0:06:34,0:06:34,394,0,0,Off-Screen,4_120_1933,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:34,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1933,In Transit,22:51:24,22:51:30,0:00:06,0:00:06,6,0,0,Hospital,4_120_1934,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1934,Professional Communication,22:51:30,22:51:45,0:00:15,0:00:15,15,Doctor(s),Talking,Hospital,4_120_1935,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1935,Social,22:51:45,22:51:51,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,4_120_1936,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1936,Professional Communication,22:51:51,22:52:07,0:00:16,0:00:16,16,Doctor(s),Talking,Hospital,4_120_1937,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1937,In Transit,22:52:07,22:52:13,0:00:06,0:00:06,6,0,0,Hospital,4_120_1938,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/12/20,4,120,ga 16.14,dr webber,M,22:44:50,23:27:05,4_120_1938,Off-Screen,22:52:13,23:02:43,0:10:30,0:10:30,630,0,0,Off-Screen,4_120_1939,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:10:30,,,TRUE
