session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total_time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1528,Off-Screen,17:01:41,17:02:00,0:00:19,0:00:19,19,0,0,Off-Screen,4_98_1529,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1562,Professional Communication,17:32:15,17:32:34,0:00:19,0:00:19,19,Doctor(s),Talking,Hospital,4_98_1563,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1549,Direct Care,17:18:45,17:19:03,0:00:18,0:00:18,18,Patient,Talking,ICU,4_98_1550,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1563,Social,17:32:34,17:32:50,0:00:16,0:00:16,16,Doctor(s),Talking,Hospital,4_98_1564,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1558,Professional Communication,17:24:22,17:24:37,0:00:15,0:00:15,15,Doctor(s),Talking,Hospital,4_98_1559,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1564,Off-Screen,17:32:50,17:33:04,0:00:14,0:00:14,14,0,0,Off-Screen,4_98_1565,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:14,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1530,Professional Communication,17:02:05,17:02:18,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,4_98_1531,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1551,Professional Communication,17:19:05,17:19:18,0:00:13,0:00:13,13,Doctor(s),Talking,ICU,4_98_1552,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1567,Nothing Happening,17:35:35,17:35:47,0:00:12,0:00:12,12,0,0,Nothing Happening,4_98_1568,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1543,Social,17:13:14,17:13:21,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,4_98_1544,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1544,Professional Communication,17:13:21,17:13:28,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,4_98_1545,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1532,Professional Communication,17:02:20,17:02:26,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,4_98_1533,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1537,In Transit,17:07:41,17:07:47,0:00:06,0:00:06,6,0,0,Hospital,4_98_1538,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1529,In Transit,17:02:00,17:02:05,0:00:05,0:00:05,5,0,0,Hospital,4_98_1530,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1535,In Transit,17:07:33,17:07:38,0:00:05,0:00:05,5,0,0,ICU,4_98_1536,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1539,Nothing Happening,17:08:16,17:08:21,0:00:05,0:00:05,5,0,0,Nothing Happening,4_98_1540,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1556,Nothing Happening,17:23:40,17:23:44,0:00:04,0:00:04,4,0,0,Nothing Happening,4_98_1557,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1536,Off-Screen,17:07:38,17:07:41,0:00:03,0:00:03,3,0,0,Off-Screen,4_98_1537,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1554,In Transit,17:22:37,17:22:40,0:00:03,0:00:03,3,0,0,Hospital,4_98_1555,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1531,Social,17:02:18,17:02:20,0:00:02,0:00:02,2,Doctor(s),Talking,Hospital,4_98_1532,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1550,In Transit,17:19:03,17:19:05,0:00:02,0:00:02,2,0,0,ICU,4_98_1551,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
7/24/20,4,98,GA 1.8,Christina,F,16:56:20,17:38:10,4_98_1552,Nothing Happening,17:19:18,17:19:20,0:00:02,0:00:02,2,0,0,Nothing Happening,4_98_1553,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1417,Direct Care,23:59:56,0:00:47,0:00:51,0:00:51,51,Patient,Talking,ICU,5_81_1418,5_81_1416,1,2,5_81_1416,23:59:56,0:00:47,,,,,,,,,23:59:09,FALSE,,0,,,,23:59:09,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1416,Direct Care,23:59:51,0:00:47,0:00:56,0:00:56,56,Relative (Patient),Talking,ICU,5_81_1418,5_81_1417,1,2,5_81_1417,23:59:56,0:00:47,,,,,,,,,23:59:09,FALSE,,0,,,,23:59:04,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1409,Off-Screen,23:52:27,23:56:42,0:04:15,0:04:15,255,0,0,Off-Screen,5_81_1410,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:15,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1436,Off-Screen,0:15:20,0:19:34,0:04:14,0:04:14,254,0,0,Off-Screen,5_81_1437,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:14,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1425,Off-Screen,0:05:58,0:09:27,0:03:29,0:03:29,209,0,0,Off-Screen,5_81_1426,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:29,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1429,Off-Screen,0:10:10,0:13:19,0:03:09,0:03:09,189,0,0,Off-Screen,5_81_1430,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:09,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1418,Off-Screen,0:00:47,0:03:47,0:03:00,0:03:00,180,0,0,Off-Screen,5_81_1419,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:00,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1438,Off-Screen,0:20:00,0:22:57,0:02:57,0:02:57,177,0,0,Off-Screen,5_81_1439,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:57,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1400,Off-Screen,23:46:14,23:48:43,0:02:29,0:02:29,149,0,0,Off-Screen,5_81_1401,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:29,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1446,Off-Screen,0:26:29,0:28:48,0:02:19,0:02:19,139,0,0,Off-Screen,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:19,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1442,Off-Screen,0:24:26,0:26:18,0:01:52,0:01:52,112,0,0,Off-Screen,5_81_1443,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:52,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1431,Direct Care,0:13:22,0:14:22,0:01:00,0:01:00,60,Patient,Talking,ICU,5_81_1433,"5_81_1430,5_81_1432",2,2,5_81_1430,0:13:22,0:13:33,2,5_81_1432,0:13:35,0:14:22,,,,,0:00:58,FALSE,,0,,,,0:01:00,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1402,Off-Screen,23:49:21,23:50:18,0:00:57,0:00:57,57,0,0,Off-Screen,5_81_1403,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:57,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1410,Direct Care,23:56:42,23:57:34,0:00:52,0:00:52,52,Patient,Talking,ICU,5_81_1411,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:52,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1423,Direct Care,0:05:03,0:05:54,0:00:51,0:00:51,51,Patient,Talking,ICU,5_81_1424,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:51,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1415,Off-Screen,23:59:03,23:59:51,0:00:48,0:00:48,48,0,0,Off-Screen,5_81_1416,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:48,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1432,Direct Care,0:13:35,0:14:22,0:00:47,0:00:47,47,Relative (Patient),Talking,ICU,5_81_1433,5_81_1431,1,2,5_81_1431,0:13:35,0:14:22,,,,,,,,,0:00:47,FALSE,,0,,,,0:00:47,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1441,Professional Communication,0:23:40,0:24:26,0:00:46,0:00:46,46,Doctor(s),Talking,Hospital,5_81_1442,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:46,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1403,Professional Communication,23:50:18,23:51:03,0:00:45,0:00:45,45,Doctor(s),Talking,ICU,user,5_81_1404,1,2,5_81_1404,23:50:56,23:51:03,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:45,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1404,Direct Care,23:50:56,23:51:41,0:00:45,0:00:45,45,Patient,Talking,ICU,5_81_1405,5_81_1403,1,2,5_81_1403,23:50:56,23:51:03,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:45,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1412,Off-Screen,23:57:38,23:58:19,0:00:41,0:00:41,41,0,0,Off-Screen,5_81_1413,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:41,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1413,Professional Communication,23:58:19,23:58:58,0:00:39,0:00:39,39,Doctor(s),Talking,ICU,5_81_1414,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:39,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1401,Social,23:48:43,23:49:21,0:00:38,0:00:38,38,Other,Talking,Community,5_81_1402,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:38,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1422,Off-Screen,0:04:29,0:05:03,0:00:34,0:00:34,34,0,0,Off-Screen,5_81_1423,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:34,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1434,Social,0:14:27,0:14:58,0:00:31,0:00:31,31,Doctor(s),Talking,Hospital,5_81_1435,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:31,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1437,Direct Care,0:19:34,0:20:00,0:00:26,0:00:26,26,Patient,Talking,ICU,5_81_1438,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:26,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1440,Social,0:23:15,0:23:40,0:00:25,0:00:25,25,Doctor(s),Talking,Hospital,5_81_1441,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1428,Professional Communication,0:09:46,0:10:10,0:00:24,0:00:24,24,Doctor(s),Talking,ICU,5_81_1429,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:24,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1435,Professional Communication,0:14:58,0:15:20,0:00:22,0:00:22,22,Doctor(s),Talking,Hospital,5_81_1436,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:22,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1421,Social,0:04:09,0:04:29,0:00:20,0:00:20,20,Doctor(s),Talking,Hospital,5_81_1422,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:20,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1419,Nothing Happening,0:03:47,0:04:06,0:00:19,0:00:19,19,0,0,Nothing Happening,user,5_81_1420,1,2,5_81_1420,0:03:55,0:04:06,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:19,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1426,Direct Care,0:09:27,0:09:46,0:00:19,0:00:19,19,Patient,Talking,ICU,5_81_1428,5_81_1427,1,2,5_81_1427,0:09:32,0:09:46,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:19,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1407,Professional Communication,23:52:06,23:52:24,0:00:18,0:00:18,18,Doctor(s),Talking,ICU,user,5_81_1408,1,2,5_81_1408,23:52:19,23:52:24,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:18,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1439,Professional Communication,0:22:57,0:23:15,0:00:18,0:00:18,18,Doctor(s),Talking,Hospital,5_81_1440,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1405,Off-Screen,23:51:41,23:51:57,0:00:16,0:00:16,16,0,0,Off-Screen,5_81_1406,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1420,Social,0:03:55,0:04:09,0:00:14,0:00:14,14,Doctor(s),Talking,Hospital,5_81_1421,5_81_1419,1,2,5_81_1419,0:03:55,0:04:06,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:14,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1427,Direct Care,0:09:32,0:09:46,0:00:14,0:00:14,14,Relative (Patient),Talking,ICU,5_81_1428,5_81_1426,1,2,5_81_1426,0:09:32,0:09:46,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:14,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1430,In Transit,0:13:19,0:13:33,0:00:14,0:00:14,14,0,0,ICU,user,5_81_1431,1,2,5_81_1431,0:13:22,0:13:33,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:14,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1406,In Transit,23:51:57,23:52:06,0:00:09,0:00:09,9,0,0,ICU,5_81_1407,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1408,Professional Communication,23:52:19,23:52:27,0:00:08,0:00:08,8,Doctor(s),Talking,ICU,5_81_1409,5_81_1407,1,2,5_81_1407,23:52:19,23:52:24,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:08,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1414,Nothing Happening,23:58:58,23:59:03,0:00:05,0:00:05,5,0,0,Nothing Happening,5_81_1415,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1433,Nothing Happening,0:14:22,0:14:27,0:00:05,0:00:05,5,0,0,Nothing Happening,5_81_1434,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1411,In Transit,23:57:34,23:57:38,0:00:04,0:00:04,4,0,0,ICU,5_81_1412,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1424,In Transit,0:05:54,0:05:58,0:00:04,0:00:04,4,0,0,ICU,5_81_1425,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1444,Off-Screen,0:26:21,0:26:25,0:00:04,0:00:04,4,0,0,Off-Screen,5_81_1445,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1445,Nothing Happening,0:26:25,0:26:29,0:00:04,0:00:04,4,0,0,Nothing Happening,5_81_1446,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/13/20,5,81,Episode 8,Cristina7,F,23:46:14,0:28:48,5_81_1443,Nothing Happening,0:26:18,0:26:21,0:00:03,0:00:03,3,0,0,Nothing Happening,5_81_1444,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1288,Off-Screen,20:46:20,20:59:58,0:13:38,0:13:38,818,0,0,Off-Screen,4_87_1289,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:13:38,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1285,Off-Screen,20:36:48,20:45:36,0:08:48,0:08:48,528,0,0,Off-Screen,4_87_1286,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:08:48,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1459,Off-Screen,21:32:56,21:40:31,0:07:35,0:07:35,455,0,0,Off-Screen,4_92_1460,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:07:35,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1296,Off-Screen,21:06:38,21:11:13,0:04:35,0:04:35,275,0,0,Off-Screen,4_87_1297,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:35,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1471,Off-Screen,21:46:20,21:50:17,0:03:57,0:03:57,237,0,0,Off-Screen,4_92_1472,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:57,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1293,Off-Screen,21:02:13,21:06:06,0:03:53,0:03:53,233,0,0,Off-Screen,4_87_1294,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:53,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1427,Off-Screen,21:18:09,21:21:49,0:03:40,0:03:40,220,0,0,Off-Screen,4_92_1428,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:40,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1298,Off-Screen,21:12:02,21:15:30,0:03:28,0:03:28,208,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:28,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1446,Off-Screen,21:27:35,21:30:55,0:03:20,0:03:20,200,0,0,Off-Screen,4_92_1447,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:20,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1485,Off-Screen,21:56:06,21:59:15,0:03:09,0:03:09,189,0,0,Off-Screen,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:09,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1468,Off-Screen,21:43:25,21:45:30,0:02:05,0:02:05,125,0,0,Off-Screen,4_92_1469,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:05,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1274,Off-Screen,20:33:10,20:34:40,0:01:30,0:01:30,90,0,0,Off-Screen,4_87_1275,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:30,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1289,Direct Care,20:59:58,21:01:25,0:01:27,0:01:27,87,Relative (Patient),Talking,Hospital,4_87_1290,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:27,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1478,Professional Communication,21:52:44,21:54:04,0:01:20,0:01:20,80,Doctor(s),Talking,ICU,4_92_1480,4_92_1479,1,2,4_92_1479,21:52:46,21:54:04,,,,,,,,,0:01:18,FALSE,,0,,,,0:01:20,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1479,Direct Care,21:52:46,21:54:04,0:01:18,0:01:18,78,Patient,0,ICU,4_92_1480,4_92_1478,1,2,4_92_1478,21:52:46,21:54:04,,,,,,,,,0:01:18,FALSE,,0,,,,0:01:18,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1433,Direct Care,21:22:40,21:23:55,0:01:15,0:01:15,75,Patient,Talking,ICU,4_92_1435,4_92_1434,1,2,4_92_1434,21:23:05,21:23:55,,,,,,,,,0:00:50,FALSE,,0,,,,0:01:15,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1447,Professional Communication,21:30:55,21:32:04,0:01:09,0:01:09,69,Doctor(s),Talking,ICU,4_92_1449,4_92_1448,1,2,4_92_1448,21:31:02,21:32:04,,,,,,,,,0:01:02,FALSE,,0,,,,0:01:09,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1481,Professional Communication,21:54:08,21:55:17,0:01:09,0:01:09,69,Doctor(s),Talking,ICU,4_92_1483,4_92_1482,1,2,4_92_1482,21:54:13,21:55:17,,,,,,,,,0:01:04,FALSE,,0,,,,0:01:09,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1464,Social,21:41:25,21:42:30,0:01:05,0:01:05,65,Doctor(s),Talking,ICU,4_92_1465,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:05,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1482,Direct Care,21:54:13,21:55:17,0:01:04,0:01:04,64,Patient,0,ICU,4_92_1483,4_92_1481,1,2,4_92_1481,21:54:13,21:55:17,,,,,,,,,0:01:04,FALSE,,0,,,,0:01:04,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1448,Indirect Care,21:31:02,21:32:04,0:01:02,0:01:02,62,Doctor(s),Talking,ICU,4_92_1449,4_92_1447,1,2,4_92_1447,21:31:02,21:32:04,,,,,,,,,0:01:02,FALSE,,0,,,,0:01:02,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1441,Professional Communication,21:25:41,21:26:41,0:01:00,0:01:00,60,Doctor(s),Talking,ICU,4_92_1443,4_92_1442,1,2,4_92_1442,21:25:53,21:26:41,,,,,,,,,0:00:48,FALSE,,0,,,,0:01:00,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1474,Off-Screen,21:50:47,21:51:47,0:01:00,0:01:00,60,0,0,Off-Screen,4_92_1475,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:00,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1434,Professional Communication,21:23:05,21:23:55,0:00:50,0:00:50,50,Doctor(s),Talking,ICU,4_92_1435,4_92_1433,1,2,4_92_1433,21:23:05,21:23:55,,,,,,,,,0:00:50,FALSE,,0,,,,0:00:50,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1469,Direct Care,21:45:30,21:46:20,0:00:50,0:00:50,50,Patient,0,ICU,4_92_1471,4_92_1470,1,2,4_92_1470,21:45:39,21:46:20,,,,,,,,,0:00:41,FALSE,,0,,,,0:00:50,,,TRUE
